arm,model,file,sub,machine_correct,machine_attempted,enum_correct,baseline_correct,n_pairs,tp,fp,fn,cost,error
text,deepseek/deepseek-v3.2,AA_7f61eb3f-65c7-4fd,idwrd_urd,6.0,42.0,14.0,3.0,21.0,7.0,8.0,0.0,0.0004198623,
text,deepseek/deepseek-v3.2,AA_7f61eb3f-65c7-4fd,orf_urd,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00065302,
text,deepseek/deepseek-v3.2,AA_12d53cb2-6597-40c,idwrd_urd,9.0,35.0,35.0,5.0,35.0,0.0,26.0,0.0,0.00043519905,
text,deepseek/deepseek-v3.2,AA_12d53cb2-6597-40c,orf_urd,3.0,49.0,57.0,14.0,49.0,1.0,45.0,0.0,0.00070316,
text,deepseek/deepseek-v3.2,AA_063c4da1-14ee-4c6,idwrd_urd,31.0,50.0,49.0,39.0,50.0,1.0,18.0,0.0,0.00041975505,
text,deepseek/deepseek-v3.2,AA_063c4da1-14ee-4c6,orf_urd,41.0,60.0,59.0,42.0,60.0,1.0,18.0,0.0,0.00066106,
text,deepseek/deepseek-v3.2,AA_063c4da1-14ee-4c6,orf_eng,49.0,59.0,57.0,50.0,59.0,0.0,10.0,3.0,0.002012,
text,deepseek/deepseek-v3.2,AA_5d2c0d0d-94a3-4cd,idwrd_urd,28.0,50.0,46.0,40.0,50.0,4.0,18.0,0.0,0.00041396355,
text,deepseek/deepseek-v3.2,AA_5d2c0d0d-94a3-4cd,orf_urd,27.0,60.0,59.0,41.0,60.0,0.0,33.0,1.0,0.00066746,
text,deepseek/deepseek-v3.2,AA_5d2c0d0d-94a3-4cd,orf_eng,7.0,26.0,1.0,5.0,6.0,3.0,0.0,2.0,0.002067,
text,deepseek/deepseek-v3.2,AA_f3176f60-2162-435,idwrd_urd,2.0,14.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0003992703,
text,deepseek/deepseek-v3.2,AA_f3176f60-2162-435,orf_urd,1.0,60.0,0.0,1.0,14.0,14.0,0.0,0.0,0.00063546,
text,deepseek/deepseek-v3.2,AA_f3176f60-2162-435,orf_eng,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.002004,
text,deepseek/deepseek-v3.2,AA_df7b47e1-1bc3-45c,idwrd_urd,27.0,50.0,48.0,34.0,50.0,2.0,21.0,0.0,0.0004106388,
text,deepseek/deepseek-v3.2,AA_df7b47e1-1bc3-45c,orf_urd,34.0,60.0,60.0,42.0,60.0,0.0,26.0,0.0,0.00066416,
text,deepseek/deepseek-v3.2,AA_df7b47e1-1bc3-45c,orf_eng,44.0,51.0,53.0,44.0,51.0,2.0,5.0,2.0,0.00059854,
text,deepseek/deepseek-v3.2,AA_81cc4088-35cb-41b,idwrd_urd,2.0,47.0,0.0,2.0,5.0,5.0,0.0,0.0,0.00040795755,
text,deepseek/deepseek-v3.2,AA_81cc4088-35cb-41b,orf_urd,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005954,
text,deepseek/deepseek-v3.2,AA_72720d37-958f-4af,idwrd_urd,1.0,4.0,0.0,1.0,4.0,3.0,0.0,1.0,0.00040538355,
text,deepseek/deepseek-v3.2,AA_048cadbc-2c10-416,orf_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00060492,
text,deepseek/deepseek-v3.2,AA_048cadbc-2c10-416,idwrd_urd,6.0,44.0,5.0,1.0,15.0,9.0,1.0,1.0,0.0004230798,
text,deepseek/deepseek-v3.2,AA_048cadbc-2c10-416,orf_eng,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.002002,
text,deepseek/deepseek-v3.2,AA_b20398e6-b319-4ad,idwrd_urd,7.0,17.0,8.0,3.0,15.0,7.0,1.0,0.0,0.0004280133,
text,deepseek/deepseek-v3.2,AA_b20398e6-b319-4ad,orf_urd,15.0,58.0,48.0,26.0,57.0,10.0,32.0,0.0,0.00066912,
text,deepseek/deepseek-v3.2,AA_b20398e6-b319-4ad,orf_eng,,,,,,,,,,Expecting value: line 35 column 11 (char 1419)
text,deepseek/deepseek-v3.2,AA_bc78193f-3d1b-4a1,idwrd_urd,33.0,47.0,48.0,40.0,47.0,1.0,13.0,1.0,0.0004858425,
text,deepseek/deepseek-v3.2,AA_bc78193f-3d1b-4a1,orf_urd,19.0,52.0,47.0,33.0,50.0,3.0,29.0,0.0,0.00061214,
text,deepseek/deepseek-v3.2,AA_350b43cb-69b8-4f0,orf_urd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066536,
audio,google/gemini-3.1-pro-preview,AA_eaf07843-14a1-4e9,idwrd_urd,,,,,,,,,,"Expecting ',' delimiter: line 12 column 44 (char 445)"
audio,google/gemini-3.1-pro-preview,AA_eaf07843-14a1-4e9,orf_urd,,,,,,,,,,"Expecting ',' delimiter: line 1 column 571 (char 570)"
audio,google/gemini-3.1-pro-preview,AA_eaf07843-14a1-4e9,orf_eng,,,,,,,,,,"Expecting ',' delimiter: line 1 column 614 (char 613)"
audio,google/gemini-3.1-pro-preview,AA_aa8eabb8-8f23-448,idwrd_urd,49.0,50.0,48.0,40.0,50.0,0.0,1.0,2.0,0.05981,
audio,google/gemini-3.1-pro-preview,AA_aa8eabb8-8f23-448,orf_urd,59.0,60.0,60.0,42.0,60.0,0.0,1.0,0.0,0.05286,
audio,google/gemini-3.1-pro-preview,AA_aa8eabb8-8f23-448,orf_eng,54.0,59.0,56.0,34.0,59.0,0.0,5.0,3.0,0.055034,
audio,google/gemini-3.1-pro-preview,AA_b2abea24-c5e2-478,idwrd_urd,49.0,50.0,48.0,38.0,50.0,1.0,0.0,1.0,0.061418,
audio,google/gemini-3.1-pro-preview,AA_b2abea24-c5e2-478,orf_urd,60.0,60.0,60.0,40.0,60.0,0.0,0.0,0.0,0.053688,
audio,google/gemini-3.1-pro-preview,AA_b2abea24-c5e2-478,orf_eng,59.0,59.0,60.0,47.0,59.0,0.0,0.0,0.0,0.047726,
audio,google/gemini-3.1-pro-preview,AA_34eb5079-1c89-41d,idwrd_urd,,,,,,,,,,"Expecting ',' delimiter: line 37 column 6 (char 481)"
audio,google/gemini-3.1-pro-preview,AA_34eb5079-1c89-41d,orf_urd,,,,,,,,,,"Expecting ',' delimiter: line 1 column 571 (char 570)"
audio,google/gemini-3.1-pro-preview,AA_34eb5079-1c89-41d,orf_eng,13.0,20.0,10.0,4.0,20.0,3.0,4.0,7.0,0.070922,
audio,google/gemini-3.1-pro-preview,AA_44e68d46-79a6-402,orf_urd,60.0,60.0,60.0,42.0,60.0,0.0,0.0,0.0,0.053556,
audio,google/gemini-3.1-pro-preview,AA_44e68d46-79a6-402,orf_eng,,,,,,,,,,"Expecting ',' delimiter: line 1 column 1477 (char 1476)"
audio,google/gemini-3.1-pro-preview,AA_b47c2091-d93e-49d,idwrd_urd,50.0,50.0,50.0,39.0,50.0,0.0,0.0,0.0,0.046286,
audio,google/gemini-3.1-pro-preview,AA_b47c2091-d93e-49d,orf_urd,60.0,60.0,60.0,42.0,60.0,0.0,0.0,0.0,0.054108,
audio,google/gemini-3.1-pro-preview,AA_b47c2091-d93e-49d,orf_eng,49.0,59.0,54.0,44.0,59.0,2.0,8.0,4.0,0.070334,
audio,google/gemini-3.1-pro-preview,AA_b68b3349-98b4-4c6,idwrd_urd,0.0,15.0,0.0,0.0,5.0,5.0,0.0,0.0,0.062678,
audio,google/gemini-3.1-pro-preview,AA_b68b3349-98b4-4c6,orf_urd,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.067188,
audio,google/gemini-3.1-pro-preview,AA_b68b3349-98b4-4c6,orf_eng,20.0,20.0,0.0,2.0,5.0,0.0,0.0,5.0,0.06539,
audio,google/gemini-3.1-pro-preview,AA_05ebc0d7-bc26-4ab,idwrd_urd,14.0,19.0,14.0,5.0,16.0,2.0,1.0,0.0,0.057218,
audio,google/gemini-3.1-pro-preview,AA_05ebc0d7-bc26-4ab,orf_urd,,,,,,,,,,'NoneType' object has no attribute 'group'
audio,google/gemini-3.1-pro-preview,AA_5f48be27-6ed5-42e,idwrd_urd,0.0,9.0,5.0,0.0,9.0,4.0,5.0,0.0,0.049154,
audio,google/gemini-3.1-pro-preview,AA_268319c5-6f94-4a8,orf_urd,19.0,33.0,30.0,16.0,33.0,2.0,12.0,1.0,0.070776,
audio,google/gemini-3.1-pro-preview,AA_268319c5-6f94-4a8,orf_eng,2.0,6.0,0.0,5.0,5.0,4.0,0.0,1.0,0.051566,
audio,google/gemini-3.1-pro-preview,AA_6d4a8671-522e-4cc,idwrd_urd,,,,,,,,,,"Expecting ',' delimiter: line 17 column 43 (char 664)"
audio,google/gemini-3.1-pro-preview,AA_6d4a8671-522e-4cc,orf_urd,8.0,8.0,31.0,3.0,8.0,0.0,0.0,0.0,0.046824,
audio,google/gemini-3.1-pro-preview,AA_6d4a8671-522e-4cc,orf_eng,28.0,57.0,52.0,27.0,57.0,2.0,27.0,4.0,0.075494,
audio,google/gemini-3.1-pro-preview,AA_5e864c07-25df-4cc,idwrd_urd,49.0,50.0,49.0,44.0,50.0,1.0,0.0,0.0,0.047786,
audio,google/gemini-3.1-pro-preview,AA_5e864c07-25df-4cc,orf_urd,58.0,60.0,59.0,43.0,60.0,1.0,1.0,0.0,0.049308,
audio,google/gemini-3.1-pro-preview,AA_5e864c07-25df-4cc,orf_eng,47.0,59.0,50.0,48.0,59.0,2.0,10.0,7.0,0.07577,
audio,google/gemini-3.1-pro-preview,AA_1bb7fdea-6bc2-422,idwrd_urd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028502,
audio,google/gemini-3.1-pro-preview,AA_788dfa6a-d7ba-413,idwrd_urd,47.0,50.0,48.0,44.0,50.0,2.0,1.0,0.0,0.06131,
audio,google/gemini-3.1-pro-preview,AA_788dfa6a-d7ba-413,orf_urd,58.0,60.0,60.0,42.0,60.0,0.0,2.0,0.0,0.063288,
audio,google/gemini-3.1-pro-preview,AA_788dfa6a-d7ba-413,orf_eng,51.0,59.0,53.0,55.0,59.0,0.0,8.0,6.0,0.059798,
audio,google/gemini-3.1-pro-preview,AA_93ae4640-bf92-45b,idwrd_urd,50.0,50.0,50.0,43.0,50.0,0.0,0.0,0.0,0.064214,
audio,google/gemini-3.1-pro-preview,AA_93ae4640-bf92-45b,orf_urd,44.0,44.0,60.0,28.0,44.0,0.0,0.0,0.0,0.047112,
audio,google/gemini-3.1-pro-preview,AA_93ae4640-bf92-45b,orf_eng,36.0,59.0,57.0,17.0,59.0,0.0,23.0,2.0,0.067298,
audio,google/gemini-3.1-pro-preview,AA_ceea038f-3411-4c4,idwrd_urd,49.0,50.0,48.0,41.0,50.0,1.0,0.0,1.0,0.044006,
audio,google/gemini-3.1-pro-preview,AA_ceea038f-3411-4c4,orf_urd,59.0,60.0,60.0,43.0,60.0,0.0,1.0,0.0,0.053568,
audio,google/gemini-3.1-pro-preview,AA_ceea038f-3411-4c4,orf_eng,42.0,59.0,55.0,43.0,59.0,1.0,16.0,4.0,0.075914,
audio,google/gemini-3.1-pro-preview,AA_cc3e50b9-d8fd-494,idwrd_urd,28.0,32.0,27.0,14.0,32.0,4.0,0.0,1.0,0.070202,
audio,google/gemini-3.1-pro-preview,AA_cc3e50b9-d8fd-494,orf_urd,,,,,,,,,,"Expecting ',' delimiter: line 12 column 44 (char 439)"
audio,google/gemini-3.1-pro-preview,AA_29cbf33e-8ec1-4da,idwrd_urd,,,,,,,,,,"Expecting ',' delimiter: line 52 column 42 (char 2183)"
audio,google/gemini-3.1-pro-preview,AA_29cbf33e-8ec1-4da,orf_urd,59.0,60.0,60.0,43.0,60.0,0.0,1.0,0.0,0.052104,
audio,google/gemini-3.1-pro-preview,AA_29cbf33e-8ec1-4da,orf_eng,57.0,59.0,59.0,48.0,59.0,0.0,2.0,1.0,0.042986,
audio,google/gemini-3.1-pro-preview,AA_05729872-0031-4b1,idwrd_urd,31.0,41.0,27.0,24.0,32.0,4.0,6.0,1.0,0.068294,
audio,google/gemini-3.1-pro-preview,AA_05729872-0031-4b1,orf_urd,28.0,36.0,30.0,21.0,36.0,6.0,2.0,1.0,0.05964,
audio,google/gemini-3.1-pro-preview,AA_05729872-0031-4b1,orf_eng,4.0,7.0,1.0,2.0,7.0,3.0,0.0,3.0,0.03521,
audio,google/gemini-3.1-pro-preview,AA_3a4a571d-875c-4bb,idwrd_urd,26.0,35.0,24.0,22.0,32.0,6.0,1.0,2.0,0.07439,
audio,google/gemini-3.1-pro-preview,AA_3a4a571d-875c-4bb,orf_urd,40.0,49.0,38.0,27.0,46.0,7.0,1.0,1.0,0.062808,
audio,google/gemini-3.1-pro-preview,AA_3a4a571d-875c-4bb,orf_eng,24.0,31.0,17.0,19.0,22.0,2.0,3.0,3.0,0.064046,
audio,google/gemini-3.1-pro-preview,AA_c82929c2-05b6-468,idwrd_urd,0.0,7.0,0.0,0.0,5.0,5.0,0.0,0.0,0.041558,
audio,google/gemini-3.1-pro-preview,AA_c82929c2-05b6-468,orf_urd,,,,,,,,,,"Expecting ',' delimiter: line 1 column 537 (char 536)"
audio,google/gemini-3.1-pro-preview,AA_c82929c2-05b6-468,orf_eng,0.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.042194,
audio,google/gemini-3.1-pro-preview,AA_dd56a505-4ac7-4d1,idwrd_urd,0.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,0.046634,
audio,google/gemini-3.1-pro-preview,AA_dd56a505-4ac7-4d1,orf_urd,,,,,,,,,,"Expecting ',' delimiter: line 297 column 6 (char 3962)"
audio,google/gemini-3.1-pro-preview,AA_bd2f2910-0953-45a,idwrd_urd,,,,,,,,,,"Expecting ',' delimiter: line 37 column 6 (char 481)"
audio,google/gemini-3.1-pro-preview,AA_bd2f2910-0953-45a,orf_urd,23.0,24.0,22.0,5.0,23.0,0.0,1.0,1.0,0.051,
audio,google/gemini-3.1-pro-preview,AA_bd2f2910-0953-45a,orf_eng,4.0,6.0,0.0,4.0,5.0,1.0,0.0,4.0,0.051134,
audio,google/gemini-3.1-pro-preview,AA_27e407f8-7dc7-428,idwrd_urd,50.0,50.0,48.0,28.0,50.0,0.0,0.0,2.0,0.064958,
audio,google/gemini-3.1-pro-preview,AA_27e407f8-7dc7-428,orf_urd,60.0,60.0,60.0,30.0,60.0,0.0,0.0,0.0,0.053472,
audio,google/gemini-3.1-pro-preview,AA_91ecf22b-d335-4de,idwrd_urd,48.0,50.0,50.0,38.0,50.0,0.0,2.0,0.0,0.051302,
audio,google/gemini-3.1-pro-preview,AA_91ecf22b-d335-4de,orf_urd,57.0,60.0,60.0,41.0,60.0,0.0,3.0,0.0,0.05754,
audio,google/gemini-3.1-pro-preview,AA_91ecf22b-d335-4de,orf_eng,55.0,59.0,58.0,18.0,59.0,0.0,4.0,2.0,0.052298,
audio,google/gemini-3.1-pro-preview,AA_7a35917e-6b9d-418,idwrd_urd,0.0,16.0,1.0,0.0,6.0,5.0,1.0,0.0,0.056342,
audio,google/gemini-3.1-pro-preview,AA_7f61eb3f-65c7-4fd,idwrd_urd,9.0,14.0,14.0,3.0,14.0,4.0,1.0,0.0,0.058418,
audio,google/gemini-3.1-pro-preview,AA_7f61eb3f-65c7-4fd,orf_urd,1.0,10.0,0.0,0.0,5.0,4.0,0.0,1.0,0.057432,
audio,google/gemini-3.1-pro-preview,AA_12d53cb2-6597-40c,idwrd_urd,35.0,35.0,35.0,5.0,35.0,0.0,0.0,0.0,0.06533,
audio,google/gemini-3.1-pro-preview,AA_12d53cb2-6597-40c,orf_urd,60.0,60.0,57.0,14.0,60.0,0.0,0.0,3.0,0.062388,
audio,google/gemini-3.1-pro-preview,AA_063c4da1-14ee-4c6,idwrd_urd,48.0,50.0,49.0,39.0,50.0,1.0,1.0,0.0,0.056102,
audio,google/gemini-3.1-pro-preview,AA_063c4da1-14ee-4c6,orf_urd,60.0,60.0,59.0,42.0,60.0,0.0,0.0,1.0,0.053376,
audio,google/gemini-3.1-pro-preview,AA_063c4da1-14ee-4c6,orf_eng,,,,,,,,,,"Expecting ',' delimiter: line 27 column 41 (char 1091)"
audio,google/gemini-3.1-pro-preview,AA_5d2c0d0d-94a3-4cd,idwrd_urd,45.0,50.0,46.0,40.0,50.0,4.0,1.0,0.0,0.070586,
audio,google/gemini-3.1-pro-preview,AA_5d2c0d0d-94a3-4cd,orf_urd,60.0,60.0,59.0,41.0,60.0,0.0,0.0,1.0,0.059784,
audio,google/gemini-3.1-pro-preview,AA_5d2c0d0d-94a3-4cd,orf_eng,5.0,6.0,1.0,5.0,6.0,1.0,0.0,4.0,0.04265,
audio,google/gemini-3.1-pro-preview,AA_f3176f60-2162-435,idwrd_urd,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.048626,
audio,google/gemini-3.1-pro-preview,AA_f3176f60-2162-435,orf_urd,,,,,,,,,,"Expecting ',' delimiter: line 1 column 2006 (char 2005)"
audio,google/gemini-3.1-pro-preview,AA_f3176f60-2162-435,orf_eng,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.030254,
audio,google/gemini-3.1-pro-preview,AA_df7b47e1-1bc3-45c,idwrd_urd,47.0,50.0,48.0,34.0,50.0,1.0,2.0,1.0,0.0712,
audio,google/gemini-3.1-pro-preview,AA_df7b47e1-1bc3-45c,orf_urd,59.0,60.0,60.0,42.0,60.0,0.0,1.0,0.0,0.049976,
audio,google/gemini-3.1-pro-preview,AA_df7b47e1-1bc3-45c,orf_eng,41.0,52.0,53.0,44.0,52.0,1.0,10.0,3.0,0.071464,
audio,google/gemini-3.1-pro-preview,AA_81cc4088-35cb-41b,idwrd_urd,2.0,47.0,0.0,2.0,5.0,5.0,0.0,0.0,0.043346,
audio,google/gemini-3.1-pro-preview,AA_81cc4088-35cb-41b,orf_urd,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036024,
audio,google/gemini-3.1-pro-preview,AA_72720d37-958f-4af,idwrd_urd,3.0,6.0,0.0,1.0,5.0,2.0,0.0,3.0,0.04931,
audio,google/gemini-3.1-pro-preview,AA_048cadbc-2c10-416,orf_urd,,,,,,,,,,"Expecting ',' delimiter: line 12 column 42 (char 421)"
audio,google/gemini-3.1-pro-preview,AA_048cadbc-2c10-416,idwrd_urd,7.0,15.0,5.0,1.0,15.0,8.0,0.0,2.0,0.063962,
audio,google/gemini-3.1-pro-preview,AA_048cadbc-2c10-416,orf_eng,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.042266,
audio,google/gemini-3.1-pro-preview,AA_b20398e6-b319-4ad,idwrd_urd,13.0,19.0,8.0,3.0,15.0,5.0,0.0,2.0,0.071246,
audio,google/gemini-3.1-pro-preview,AA_b20398e6-b319-4ad,orf_urd,,,,,,,,,,"Expecting ',' delimiter: line 12 column 44 (char 439)"
audio,google/gemini-3.1-pro-preview,AA_b20398e6-b319-4ad,orf_eng,29.0,36.0,17.0,7.0,25.0,2.0,2.0,5.0,0.068678,
audio,google/gemini-3.1-pro-preview,AA_bc78193f-3d1b-4a1,idwrd_urd,42.0,47.0,48.0,40.0,47.0,2.0,3.0,0.0,0.060014,
audio,google/gemini-3.1-pro-preview,AA_bc78193f-3d1b-4a1,orf_urd,47.0,53.0,47.0,33.0,50.0,3.0,3.0,0.0,0.061788,
audio,google/gemini-3.1-pro-preview,AA_350b43cb-69b8-4f0,orf_urd,0.0,37.0,0.0,0.0,5.0,5.0,0.0,0.0,0.058704,
audio,google/gemini-3.1-pro-preview,AA_a9c5ede9-f374-4d5,idwrd_urd,0.0,31.0,3.0,0.0,8.0,6.0,2.0,0.0,0.042398,
audio,google/gemini-3.1-pro-preview,AA_a9c5ede9-f374-4d5,orf_urd,3.0,10.0,4.0,0.0,10.0,6.0,1.0,0.0,0.050076,
audio,google/gemini-3.1-pro-preview,AA_f9c6d56f-7ca9-4ff,idwrd_urd,49.0,50.0,49.0,45.0,50.0,1.0,0.0,0.0,0.053234,
audio,google/gemini-3.1-pro-preview,AA_f9c6d56f-7ca9-4ff,orf_urd,60.0,60.0,60.0,43.0,60.0,0.0,0.0,0.0,0.0471,
audio,google/gemini-3.1-pro-preview,AA_f9c6d56f-7ca9-4ff,orf_eng,54.0,59.0,57.0,41.0,59.0,0.0,5.0,2.0,0.066422,
audio,google/gemini-3.1-pro-preview,AA_89cb8f1a-69e3-424,idwrd_urd,,,,,,,,,,"Expecting ',' delimiter: line 37 column 6 (char 469)"
audio,google/gemini-3.1-pro-preview,AA_62299df1-9cd3-496,idwrd_urd,6.0,6.0,1.0,0.0,6.0,0.0,0.0,5.0,0.056666,
audio,google/gemini-3.1-pro-preview,AA_62299df1-9cd3-496,orf_urd,0.0,7.0,1.0,0.0,7.0,6.0,1.0,0.0,0.058224,
audio,google/gemini-3.1-pro-preview,AA_62299df1-9cd3-496,orf_eng,1.0,8.0,1.0,2.0,7.0,5.0,1.0,0.0,0.051218,
